FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de DIU 10 anos inseridos 20-24 yrs,,1,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de DIU 10 anos inseridos 25 +,,,6
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de ciclos distribuidos Microgynon 20-24 yrs,,141,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de ciclos distribuidos Microgynon 25 +,,,208
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de ciclos distribuidos Microgynon < 20,43,,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de ciclos distribuidos Microlut 20-24 yrs,,146,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de ciclos distribuidos Microlut 25 +,,,264
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de ciclos distribuidos Microlut < 20,61,,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de implante 5 anos inseridos 20-24 yrs,,10,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de implante 5 anos inseridos 25 +,,,17
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de implante 5 anos inseridos < 20,4,,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de injectavel 3 mes 20-24 yrs,,104,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de injectavel 3 mes 25 +,,,179
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de injectavel 3 mes < 20,60,,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Total de utentes novas no metodo - DIU 20-24 yrs,,1,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Total de utentes novas no metodo - DIU 25 +,,,6
FTM Chaimite (MZ_FTM_1249),MZ CPF - Total de utentes novas no metodo - Implante 20-24 yrs,,10,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Total de utentes novas no metodo - Implante 25 +,,,17
FTM Chaimite (MZ_FTM_1249),MZ CPF - Total de utentes novas no metodo - Implante < 20,4,,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Total de utentes novas no metodo - Injectavel 20-24 yrs,,66,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Total de utentes novas no metodo - Injectavel 25 +,,,101
FTM Chaimite (MZ_FTM_1249),MZ CPF - Total de utentes novas no metodo - Injectavel < 20,35,,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Total de utentes novas no metodo - Pilula 20-24 yrs,,112,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Total de utentes novas no metodo - Pilula 25 +,,,156
FTM Chaimite (MZ_FTM_1249),MZ CPF - Total de utentes novas no metodo - Pilula < 20,26,,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Utentes com Seroestado Desconhecido 20-24 yrs,,3,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Utentes com Seroestado Desconhecido 25 +,,,5
FTM Chaimite (MZ_FTM_1249),MZ CPF - Utentes com Seroestado Desconhecido < 20,6,,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Utentes com Seroestado HIV+ a entrada 20-24 yrs,,7,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Utentes com Seroestado HIV+ a entrada 25 +,,,16
FTM Chaimite (MZ_FTM_1249),MZ CPF - Utentes com Seroestado HIV+ a entrada < 20,1,,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Utentes que continuam o metodo - Pilula 20-24 yrs,,59,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Utentes que continuam o metodo - Pilula 25 +,,,107
FTM Chaimite (MZ_FTM_1249),MZ CPF - Utentes que continuam o metodo - Pilula < 20,26,,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Injectável Utentes Seguintes 20-24 yrs,,11,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Injectável Utentes Seguintes 25 +,,,16
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Injectável Utentes Seguintes < 20,3,,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de ciclos distribuidos (outra Marca) 20-24 yrs,,298,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de ciclos distribuidos (outra Marca) 25 +,,,101
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de ciclos distribuidos (outra Marca) < 20,199,,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de ciclos distribuidos Microgynon 20-24 yrs,,198,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de ciclos distribuidos Microgynon 25 +,,,160
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de ciclos distribuidos Microgynon < 20,178,,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de ciclos distribuidos Microlut 20-24 yrs,,15,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de ciclos distribuidos Microlut 25 +,,,11
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de ciclos distribuidos Microlut < 20,5,,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de implante 5 anos inseridos 20-24 yrs,,11,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de implante 5 anos inseridos 25 +,,,7
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de implante 5 anos inseridos < 20,2,,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de injectavel 3 mes 20-24 yrs,,21,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de injectavel 3 mes 25 +,,,21
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de injectavel 3 mes < 20,5,,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Total de utentes novas no metodo - Implante 20-24 yrs,,11,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Total de utentes novas no metodo - Implante 25 +,,,7
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Total de utentes novas no metodo - Implante < 20,2,,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Total de utentes novas no metodo - Injectavel 20-24 yrs,,10,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Total de utentes novas no metodo - Injectavel 25 +,,,5
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Total de utentes novas no metodo - Injectavel < 20,2,,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Total de utentes novas no metodo - Pilula 20-24 yrs,,47,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Total de utentes novas no metodo - Pilula 25 +,,,74
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Total de utentes novas no metodo - Pilula < 20,20,,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Utentes que continuam o metodo - Pilula 20-24 yrs,,184,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Utentes que continuam o metodo - Pilula 25 +,,,142
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Utentes que continuam o metodo - Pilula < 20,100,,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Total de utentes novas no método - Sayana (Enfermeira),4,1,2
FTM Chamanculo (MZ_FTM_1226),MZ CPF - N? de Sayana Press distribuido pela PSC Tem Mais+,4,7,5
FTM Chamanculo (MZ_FTM_1226),MZ CPF - N? de Sayana Press distribuido pela Enfermeira,4,1,2
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Injectável Utentes Seguintes 20-24 yrs,,118,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Injectável Utentes Seguintes 25 +,,,197
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Injectável Utentes Seguintes < 20,92,,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de DIU 10 anos inseridos 20-24 yrs,,9,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de DIU 10 anos inseridos 25 +,,,15
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de DIU 10 anos inseridos < 20,7,,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de ciclos distribuidos Microgynon 20-24 yrs,,109,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de ciclos distribuidos Microgynon 25 +,,,156
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de ciclos distribuidos Microgynon < 20,83,,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de ciclos distribuidos Microlut 20-24 yrs,,21,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de ciclos distribuidos Microlut 25 +,,,40
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de ciclos distribuidos Microlut < 20,20,,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de implante 5 anos inseridos 20-24 yrs,,11,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de implante 5 anos inseridos 25 +,,,15
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de implante 5 anos inseridos < 20,21,,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de injectavel 3 mes 20-24 yrs,,158,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de injectavel 3 mes 25 +,,,279
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de injectavel 3 mes < 20,108,,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Total de utentes novas no metodo - DIU 20-24 yrs,,9,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Total de utentes novas no metodo - DIU 25 +,,,15
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Total de utentes novas no metodo - DIU < 20,7,,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Total de utentes novas no metodo - Implante 20-24 yrs,,11,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Total de utentes novas no metodo - Implante 25 +,,,15
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Total de utentes novas no metodo - Implante < 20,21,,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Total de utentes novas no metodo - Injectavel 20-24 yrs,,40,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Total de utentes novas no metodo - Injectavel 25 +,,,82
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Total de utentes novas no metodo - Injectavel < 20,16,,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Total de utentes novas no metodo - Pilula 20-24 yrs,,38,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Total de utentes novas no metodo - Pilula 25 +,,,42
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Total de utentes novas no metodo - Pilula < 20,24,,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Utentes com Seroestado Desconhecido 20-24 yrs,,23,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Utentes com Seroestado Desconhecido 25 +,,,37
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Utentes com Seroestado Desconhecido < 20,23,,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Utentes com Seroestado HIV+ a entrada 20-24 yrs,,9,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Utentes com Seroestado HIV+ a entrada 25 +,,,18
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Utentes com Seroestado HIV+ a entrada < 20,9,,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Utentes que continuam o metodo - Pilula 20-24 yrs,,72,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Utentes que continuam o metodo - Pilula 25 +,,,86
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Utentes que continuam o metodo - Pilula < 20,60,,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Injectável Utentes Seguintes 20-24 yrs,,6,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Injectável Utentes Seguintes 25 +,,,10
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Injectável Utentes Seguintes < 20,5,,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Nº de ciclos distribuidos Microgynon 20-24 yrs,,56,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Nº de ciclos distribuidos Microgynon 25 +,,,58
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Nº de ciclos distribuidos Microgynon < 20,26,,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Nº de ciclos distribuidos Microlut 20-24 yrs,,97,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Nº de ciclos distribuidos Microlut 25 +,,,46
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Nº de ciclos distribuidos Microlut < 20,14,,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Nº de implante 5 anos inseridos 20-24 yrs,,3,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Nº de implante 5 anos inseridos 25 +,,,6
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Nº de implante 5 anos inseridos < 20,1,,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Nº de injectavel 3 mes 20-24 yrs,,14,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Nº de injectavel 3 mes 25 +,,,18
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Nº de injectavel 3 mes < 20,8,,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Total de utentes novas no metodo - Implante 20-24 yrs,,3,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Total de utentes novas no metodo - Implante 25 +,,,6
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Total de utentes novas no metodo - Implante < 20,1,,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Total de utentes novas no metodo - Injectavel 20-24 yrs,,8,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Total de utentes novas no metodo - Injectavel 25 +,,,8
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Total de utentes novas no metodo - Injectavel < 20,3,,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Total de utentes novas no metodo - Pilula 20-24 yrs,,138,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Total de utentes novas no metodo - Pilula 25 +,,,54
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Total de utentes novas no metodo - Pilula < 20,34,,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Utentes com Seroestado Desconhecido 20-24 yrs,,19,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Utentes com Seroestado Desconhecido 25 +,,,37
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Utentes com Seroestado Desconhecido < 20,18,,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Utentes com Seroestado HIV+ a entrada 25 +,,,3
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Utentes que continuam o metodo - Pilula 20-24 yrs,,18,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Utentes que continuam o metodo - Pilula 25 +,,,38
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Utentes que continuam o metodo - Pilula < 20,2,,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - N? de Sayana Press distribuido pela PSC Tem Mais+,5,13,25
FTM Chongoene (MZ_FTM_1251),MZ CPF - Injectável Utentes Seguintes 20-24 yrs,,44,
FTM Chongoene (MZ_FTM_1251),MZ CPF - Injectável Utentes Seguintes 25 +,,,76
FTM Chongoene (MZ_FTM_1251),MZ CPF - Injectável Utentes Seguintes < 20,45,,
FTM Chongoene (MZ_FTM_1251),MZ CPF - Nº de DIU 10 anos inseridos 20-24 yrs,,6,
FTM Chongoene (MZ_FTM_1251),MZ CPF - Nº de DIU 10 anos inseridos 25 +,,,6
FTM Chongoene (MZ_FTM_1251),MZ CPF - Nº de DIU 10 anos inseridos < 20,4,,
FTM Chongoene (MZ_FTM_1251),MZ CPF - Nº de ciclos distribuidos Microgynon 20-24 yrs,,23,
FTM Chongoene (MZ_FTM_1251),MZ CPF - Nº de ciclos distribuidos Microgynon 25 +,,,18
FTM Chongoene (MZ_FTM_1251),MZ CPF - Nº de ciclos distribuidos Microgynon < 20,21,,
FTM Chongoene (MZ_FTM_1251),MZ CPF - Nº de ciclos distribuidos Microlut 20-24 yrs,,16,
FTM Chongoene (MZ_FTM_1251),MZ CPF - Nº de ciclos distribuidos Microlut 25 +,,,20
FTM Chongoene (MZ_FTM_1251),MZ CPF - Nº de ciclos distribuidos Microlut < 20,25,,
