FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Nº de ciclos distribuidos Microgynon 20-24 yrs,,31,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Nº de ciclos distribuidos Microgynon 25 +,,,47
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Nº de ciclos distribuidos Microgynon < 20,21,,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Nº de ciclos distribuidos Microlut 20-24 yrs,,42,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Nº de ciclos distribuidos Microlut 25 +,,,13
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Nº de ciclos distribuidos Microlut < 20,18,,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Nº de implante 5 anos inseridos 20-24 yrs,,2,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Nº de implante 5 anos inseridos < 20,1,,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Nº de injectavel 3 mes 20-24 yrs,,15,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Nº de injectavel 3 mes 25 +,,,28
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Nº de injectavel 3 mes < 20,11,,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Total de utentes novas no metodo - Implante 20-24 yrs,,2,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Total de utentes novas no metodo - Implante < 20,1,,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Total de utentes novas no metodo - Injectavel 20-24 yrs,,15,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Total de utentes novas no metodo - Injectavel 25 +,,,28
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Total de utentes novas no metodo - Injectavel < 20,11,,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Total de utentes novas no metodo - Pilula 20-24 yrs,,9,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Total de utentes novas no metodo - Pilula 25 +,,,12
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Total de utentes novas no metodo - Pilula < 20,2,,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Utentes que continuam o metodo - Pilula 20-24 yrs,,63,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Utentes que continuam o metodo - Pilula 25 +,,,44
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Utentes que continuam o metodo - Pilula < 20,42,,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - N? de Sayana Press distribuido pela PSC Tem Mais+,14,27,44
FTM Chaimite (MZ_FTM_1249),MZ CPF - Injectável Utentes Seguintes 20-24 yrs,,24,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Injectável Utentes Seguintes 25 +,,,71
FTM Chaimite (MZ_FTM_1249),MZ CPF - Injectável Utentes Seguintes < 20,18,,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de DIU 10 anos inseridos 20-24 yrs,,1,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de DIU 10 anos inseridos 25 +,,,3
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de DIU 10 anos inseridos < 20,1,,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de ciclos distribuidos Microgynon 20-24 yrs,,47,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de ciclos distribuidos Microgynon 25 +,,,132
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de ciclos distribuidos Microgynon < 20,23,,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de ciclos distribuidos Microlut 20-24 yrs,,61,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de ciclos distribuidos Microlut 25 +,,,113
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de ciclos distribuidos Microlut < 20,42,,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de implante 5 anos inseridos 20-24 yrs,,7,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de implante 5 anos inseridos 25 +,,,2
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de implante 5 anos inseridos < 20,6,,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de injectavel 3 mes 20-24 yrs,,69,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de injectavel 3 mes 25 +,,,190
FTM Chaimite (MZ_FTM_1249),MZ CPF - Nº de injectavel 3 mes < 20,56,,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Total de utentes novas no metodo - DIU 20-24 yrs,,1,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Total de utentes novas no metodo - DIU 25 +,,,3
FTM Chaimite (MZ_FTM_1249),MZ CPF - Total de utentes novas no metodo - DIU < 20,1,,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Total de utentes novas no metodo - Implante 20-24 yrs,,7,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Total de utentes novas no metodo - Implante 25 +,,,2
FTM Chaimite (MZ_FTM_1249),MZ CPF - Total de utentes novas no metodo - Implante < 20,6,,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Total de utentes novas no metodo - Injectavel 20-24 yrs,,45,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Total de utentes novas no metodo - Injectavel 25 +,,,119
FTM Chaimite (MZ_FTM_1249),MZ CPF - Total de utentes novas no metodo - Injectavel < 20,38,,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Total de utentes novas no metodo - Pilula 20-24 yrs,,47,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Total de utentes novas no metodo - Pilula 25 +,,,89
FTM Chaimite (MZ_FTM_1249),MZ CPF - Total de utentes novas no metodo - Pilula < 20,29,,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Utentes com Seroestado Desconhecido 20-24 yrs,,3,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Utentes com Seroestado Desconhecido < 20,8,,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Utentes com Seroestado HIV+ a entrada 20-24 yrs,,8,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Utentes com Seroestado HIV+ a entrada 25 +,,,12
FTM Chaimite (MZ_FTM_1249),MZ CPF - Utentes com Seroestado HIV+ a entrada < 20,1,,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Utentes que continuam o metodo - Pilula 20-24 yrs,,23,
FTM Chaimite (MZ_FTM_1249),MZ CPF - Utentes que continuam o metodo - Pilula 25 +,,,51
FTM Chaimite (MZ_FTM_1249),MZ CPF - Utentes que continuam o metodo - Pilula < 20,12,,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Injectável Utentes Seguintes 20-24 yrs,,6,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Injectável Utentes Seguintes 25 +,,,10
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Injectável Utentes Seguintes < 20,4,,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de ciclos distribuidos Microgynon 20-24 yrs,,85,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de ciclos distribuidos Microgynon 25 +,,,58
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de ciclos distribuidos Microgynon < 20,30,,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de ciclos distribuidos Microlut 20-24 yrs,,12,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de ciclos distribuidos Microlut 25 +,,,9
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de ciclos distribuidos Microlut < 20,2,,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de implante 5 anos inseridos 20-24 yrs,,2,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de implante 5 anos inseridos 25 +,,,3
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de implante 5 anos inseridos < 20,4,,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de injectavel 3 mes 20-24 yrs,,9,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de injectavel 3 mes 25 +,,,13
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Nº de injectavel 3 mes < 20,5,,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Total de utentes novas no metodo - Implante 20-24 yrs,,2,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Total de utentes novas no metodo - Implante 25 +,,,3
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Total de utentes novas no metodo - Implante < 20,4,,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Total de utentes novas no metodo - Injectavel 20-24 yrs,,3,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Total de utentes novas no metodo - Injectavel 25 +,,,3
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Total de utentes novas no metodo - Injectavel < 20,1,,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Total de utentes novas no metodo - Pilula 20-24 yrs,,23,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Total de utentes novas no metodo - Pilula 25 +,,,17
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Total de utentes novas no metodo - Pilula < 20,10,,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Utentes com Seroestado Desconhecido 20-24 yrs,,1,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Utentes com Seroestado Desconhecido 25 +,,,1
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Utentes que continuam o metodo - Pilula 20-24 yrs,,69,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Utentes que continuam o metodo - Pilula 25 +,,,49
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Utentes que continuam o metodo - Pilula < 20,28,,
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Total de utentes novas no método - Sayana (Enfermeira),3,7,5
FTM Chamanculo (MZ_FTM_1226),MZ CPF - Utentes que continuam o metodo - Sayana (Enfermeira),7,17,12
FTM Chamanculo (MZ_FTM_1226),MZ CPF - N? de Sayana Press distribuido pela PSC Tem Mais+,7,17,12
FTM Chamanculo (MZ_FTM_1226),MZ CPF - N? de Sayana Press distribuido pela Enfermeira,10,24,17
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Injectável Utentes Seguintes 20-24 yrs,,97,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Injectável Utentes Seguintes 25 +,,,110
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Injectável Utentes Seguintes < 20,76,,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de DIU 10 anos inseridos 20-24 yrs,,3,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de DIU 10 anos inseridos 25 +,,,13
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de DIU 10 anos inseridos < 20,12,,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de ciclos distribuidos Microgynon 20-24 yrs,,52,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de ciclos distribuidos Microgynon 25 +,,,189
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de ciclos distribuidos Microgynon < 20,56,,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de ciclos distribuidos Microlut 20-24 yrs,,4,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de ciclos distribuidos Microlut 25 +,,,4
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de ciclos distribuidos Microlut < 20,4,,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de implante 5 anos inseridos 20-24 yrs,,10,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de implante 5 anos inseridos 25 +,,,13
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de implante 5 anos inseridos < 20,23,,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de injectavel 3 mes 20-24 yrs,,155,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de injectavel 3 mes 25 +,,,212
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Nº de injectavel 3 mes < 20,96,,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Total de utentes novas no metodo - DIU 20-24 yrs,,3,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Total de utentes novas no metodo - DIU 25 +,,,13
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Total de utentes novas no metodo - DIU < 20,12,,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Total de utentes novas no metodo - Implante 20-24 yrs,,10,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Total de utentes novas no metodo - Implante 25 +,,,13
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Total de utentes novas no metodo - Implante < 20,23,,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Total de utentes novas no metodo - Injectavel 20-24 yrs,,58,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Total de utentes novas no metodo - Injectavel 25 +,,,102
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Total de utentes novas no metodo - Injectavel < 20,20,,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Total de utentes novas no metodo - Pilula 20-24 yrs,,17,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Total de utentes novas no metodo - Pilula 25 +,,,21
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Total de utentes novas no metodo - Pilula < 20,12,,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Utentes com Seroestado Desconhecido 20-24 yrs,,33,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Utentes com Seroestado Desconhecido 25 +,,,41
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Utentes com Seroestado Desconhecido < 20,26,,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Utentes com Seroestado HIV+ a entrada 20-24 yrs,,4,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Utentes com Seroestado HIV+ a entrada 25 +,,,10
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Utentes com Seroestado HIV+ a entrada < 20,2,,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Utentes que continuam o metodo - Pilula 20-24 yrs,,47,
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Utentes que continuam o metodo - Pilula 25 +,,,49
FTM Chidenguele (MZ_FTM_1247),MZ CPF - Utentes que continuam o metodo - Pilula < 20,19,,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Injectável Utentes Seguintes 25 +,,,2
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Nº de ciclos distribuidos Microgynon 20-24 yrs,,40,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Nº de ciclos distribuidos Microgynon 25 +,,,25
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Nº de ciclos distribuidos Microgynon < 20,20,,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Nº de ciclos distribuidos Microlut 20-24 yrs,,17,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Nº de ciclos distribuidos Microlut 25 +,,,23
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Nº de ciclos distribuidos Microlut < 20,8,,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Nº de implante 5 anos inseridos 20-24 yrs,,4,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Nº de implante 5 anos inseridos 25 +,,,1
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Nº de implante 5 anos inseridos < 20,2,,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Nº de injectavel 3 mes 20-24 yrs,,8,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Nº de injectavel 3 mes 25 +,,,10
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Nº de injectavel 3 mes < 20,8,,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Total de utentes novas no metodo - Implante 20-24 yrs,,4,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Total de utentes novas no metodo - Implante 25 +,,,1
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Total de utentes novas no metodo - Implante < 20,2,,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Total de utentes novas no metodo - Injectavel 20-24 yrs,,8,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Total de utentes novas no metodo - Injectavel 25 +,,,8
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Total de utentes novas no metodo - Injectavel < 20,8,,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Total de utentes novas no metodo - Pilula 20-24 yrs,,49,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Total de utentes novas no metodo - Pilula 25 +,,,27
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Total de utentes novas no metodo - Pilula < 20,18,,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Utentes com Seroestado Desconhecido 20-24 yrs,,21,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Utentes com Seroestado Desconhecido 25 +,,,18
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Utentes com Seroestado Desconhecido < 20,42,,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Utentes com Seroestado HIV+ a entrada 20-24 yrs,,5,
FTM Chokwe ( MZ_FTM_1239),MZ CPF - Utentes com Seroestado HIV+ a entrada 25 +,,,9
