SPCOM-03-P3867-PF,0,363,0,1245
SPNCOM-04-P3867-PF,0,174,0,1245
SSP-07-P3867-MPF,0,137,0,1245
SSP-07-P3867-PF,0,91,0,1245
SER - 144 - 3623Y4CO,0,1728,0,1246
SFM-02-P3867-MPF,0,42,0,1246
SIMP - 01 - P3867-PF,0,28,0,1246
SINJ - 06 - P3867-PF,0,56,0,1246
SPCOM-03-P3867-PF,0,1063,0,1246
SPNCOM-04-P3867-PF,0,409,0,1246
SSP-07-P3867-MPF,0,53,0,1246
SSP-07-P3867-PF,0,87,0,1246
SDIU-02-P3867-MPF,0,31,0,1247
SIMP-01-P3867-MPF,0,47,0,1247
SINJ-06-P3867-MPF,0,545,0,1247
SNL-02-P3867-MPF,0,1440,0,1247
SPCOM-03-P3867-MPF,0,348,0,1247
SPEMRG-05-P3867-MPF,0,4,0,1247
SPNCOM-04-P3867-MPF,0,81,0,1247
STRS-02-P3867-MPF,0,45,0,1247
SDIU-02-P3867-MPF,0,15,0,1248
SIMP-01-P3867-MPF,0,34,0,1248
SINJ-06-P3867-MPF,0,350,0,1248
SNL-02-P3867-MPF,0,288,0,1248
SPCOM-03-P3867-MPF,0,290,0,1248
SPNCOM-04-P3867-MPF,0,376,0,1248
SDIU-02-P3867-MPF,0,7,0,1249
Servic-EIMPLANTE-MPF,0,2,0,1249
SIMP-01-P3867-MPF,0,31,0,1249
SINJ-06-P3867-MPF,0,343,0,1249
SNL-02-P3867-MPF,0,2160,0,1249
SPCOM-03-P3867-MPF,0,392,0,1249
SPNCOM-04-P3867-MPF,0,471,0,1249
SDIU-02-P3867-MPF,0,22,0,1251
SFM-02-P3867-MPF,0,564,0,1251
SIMP-01-P3867-MPF,0,21,0,1251
SINJ-06-P3867-MPF,0,435,0,1251
SNL-02-P3867-MPF,0,936,0,1251
SPCOM-03-P3867-MPF,0,125,0,1251
SPEMRG-05-P3867-MPF,0,1,0,1251
SPNCOM-04-P3867-MPF,0,134,0,1251
STRS-02-P3867-MPF,0,170,0,1251
SDIU-02-P3867-MPF,0,8,0,1252
SIMP-01-P3867-MPF,0,31,0,1252
SINJ-06-P3867-MPF,0,351,0,1252
SNL-02-P3867-MPF,0,1008,0,1252
SPCOM-03-P3867-MPF,0,184,0,1252
SPNCOM-04-P3867-MPF,0,277,0,1252
STRS-02-P3867-MPF,0,41,0,1252
SDIU - 02 - P3867-PF,0,11,0,1253
SIMP - 01 - P3867-PF,0,22,0,1253
SIMP-01-P3867-MPF,0,25,0,1253
SINJ - 06 - P3867-PF,0,348,0,1253
SINJ-06-P3867-MPF,0,61,0,1253
SNL-02-P3867-MPF,0,1728,0,1253
SPCOM-03-P3867-MPF,0,202,0,1253
SPCOM-03-P3867-PF,0,63,0,1253
SPNCOM-04-P3867-MPF,0,38,0,1253
SPNCOM-04-P3867-PF,0,107,0,1253
STRS-02-P3867-MPF,0,38,0,1253
SER - 144 - 3623Y4CO,0,59328,0,1255
SIMP - 01 - P3867-PF,0,26,0,1255
SINJ - 06 - P3867-PF,0,225,0,1255
SPCOM-03-P3867-PF,0,184,0,1255
SPNCOM-04-P3867-PF,0,125,0,1255
STMRS-02-P3867-MPF,0,4,0,1255
STRS-02-P3867-MPF,0,8,0,1255
SDIU-02-P3867-MPF,0,82,0,1257
SIMP - 01 - P3867-PF,0,33,0,1257
SIMP-01-P3867-MPF,0,39,0,1257
SINJ-06-P3867-MPF,0,716,0,1257
SNL-02-P3867-MPF,0,1296,0,1257
SPCOM-03-P3867-MPF,0,118,0,1257
SPCOM-03-P3867-PF,0,427,0,1257
SPNCOM-04-P3867-MPF,0,47,0,1257
SPNCOM-04-P3867-PF,0,229,0,1257
SDIU - 02 - P3867-PF,0,32,0,1258
SIMP - 01 - P3867-PF,0,43,0,1258
SIMP-01-P3867-MPF,0,5,0,1258
SINJ-06-P3867-MPF,0,145,0,1258
SNL-02-P3867-MPF,0,1340,0,1258
SPCOM-03-P3867-PF,0,76,0,1258
SPNCOM-04-P3867-MPF,0,169,0,1258
UNF-PF-EDIU,0,8,0,1258
SER - 144 - 3623Y4CO,0,1584,0,1260
Service-EIMPLANTE-PF,0,1,0,1260
SIMP - 01 - P3867-PF,0,33,0,1260
SINJ - 06 - P3867-PF,0,13,0,1260
SPCOM-03-P3867-PF,0,836,0,1260
SPNCOM-04-P3867-PF,0,321,0,1260
SSP-07-P3867-PF,0,99,0,1260
SSP-07-P386-PF,0,7,0,1260
SER - 144 - 3623Y4CO,0,2160,0,1262
SFM-02-P3867-MPF,0,54,0,1262
SIMP - 01 - P3867-PF,0,24,0,1262
SINJ - 06 - P3867-PF,0,48,0,1262
SPCOM-03-P3867-PF,0,410,0,1262
SPNCOM-04-P3867-PF,0,221,0,1262
SSP-07-P3867-PF,0,74,0,1262
SDIU-02-P3867-MPF,0,37,0,1263
SIMP-01-P3867-MPF,0,115,0,1263
SINJ-06-P3867-MPF,0,797,0,1263
SPCOM-03-P3867-MPF,0,476,0,1263
SPNCOM-04-P3867-MPF,0,421,0,1263
SDIU - 02 - P3867-PF,0,7,0,1273
SIMP - 01 - P3867-PF,0,27,0,1273
SINJ - 06 - P3867-PF,0,448,0,1273
SNL-02-P3867-MPF,0,388,0,1273
SPCOM-03-P3867-PF,0,416,0,1273
SPEMRG-05-P3867-MPF,0,1,0,1273
SPNCOM-04-P3867-MPF,0,530,0,1273
SDIU - 02 - P3867-PF,0,7,0,1274
SIMP - 01 - P3867-PF,0,33,0,1274
SINJ - 06 - P3867-PF,0,227,0,1274
SNL-02-P3867-MPF,0,3732,0,1274
SPCOM-03-P3867-PF,0,121,0,1274
SPNCOM-04-P3867-PF,0,18,0,1274
STRS-02-P3867-MPF,0,47,0,1274
SIMP - 01 - P3867-PF,0,84,0,1303
SINJ - 06 - P3867-PF,0,253,0,1303
SPCOM-03-P3867-PF,0,374,0,1303
SPNCOM-04-P3867-PF,0,252,0,1303
